Time:512Hz,Epoch,Electrode,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
8.640625,138,-332,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.642578125,138,-370,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.64453125,138,-376,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.646484375,138,-364,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.6484375,138,-354,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.650390625,138,-354,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.65234375,138,-365,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.654296875,138,-380,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.65625,138,-372,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.658203125,138,-359,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.66015625,138,-358,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.662109375,138,-361,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.6640625,138,-380,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.666015625,138,-404,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.66796875,138,-414,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.669921875,138,-442,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.671875,138,-485,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.673828125,138,-497,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.67578125,138,-467,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.677734375,138,-434,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.6796875,138,-403,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.681640625,138,-364,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.68359375,138,-326,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.685546875,138,-293,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.6875,139,-292,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.689453125,139,-316,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.69140625,139,-327,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.693359375,139,-307,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.6953125,139,-268,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.697265625,139,-242,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.69921875,139,-222,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.701171875,139,-182,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.703125,139,-137,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.705078125,139,-85,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.70703125,139,-4,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.708984375,139,59,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.7109375,139,98,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.712890625,139,118,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.71484375,139,148,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.716796875,139,176,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.71875,139,160,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.720703125,139,128,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.72265625,139,130,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.724609375,139,172,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.7265625,139,212,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.728515625,139,216,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.73046875,139,179,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.732421875,139,121,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.734375,139,101,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.736328125,139,118,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.73828125,139,139,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.740234375,139,150,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.7421875,139,156,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.744140625,139,172,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.74609375,139,187,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.748046875,139,171,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.75,140,140,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.751953125,140,123,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.75390625,140,114,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.755859375,140,116,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.7578125,140,119,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.759765625,140,113,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.76171875,140,90,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.763671875,140,88,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.765625,140,108,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.767578125,140,103,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.76953125,140,74,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.771484375,140,76,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.7734375,140,89,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.775390625,140,60,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.77734375,140,12,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.779296875,140,-34,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.78125,140,-50,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.783203125,140,-28,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.78515625,140,-5,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.787109375,140,0,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.7890625,140,-7,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.791015625,140,-22,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.79296875,140,-34,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.794921875,140,-40,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.796875,140,-44,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.798828125,140,-41,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.80078125,140,0,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.802734375,140,61,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.8046875,140,114,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.806640625,140,152,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.80859375,140,196,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.810546875,140,251,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.8125,141,308,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.814453125,141,340,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.81640625,141,370,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.818359375,141,390,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.8203125,141,401,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.822265625,141,419,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.82421875,141,450,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.826171875,141,476,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.828125,141,513,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.830078125,141,528,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.83203125,141,498,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.833984375,141,443,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.8359375,141,403,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.837890625,141,377,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.83984375,141,380,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.841796875,141,396,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.84375,141,388,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.845703125,141,376,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.84765625,141,360,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.849609375,141,328,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.8515625,141,280,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.853515625,141,220,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.85546875,141,170,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.857421875,141,146,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.859375,141,145,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.861328125,141,155,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.86328125,141,161,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.865234375,141,160,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.8671875,141,171,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.869140625,141,195,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.87109375,141,189,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.873046875,141,156,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.875,142,132,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.876953125,142,113,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.87890625,142,92,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.880859375,142,72,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.8828125,142,68,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.884765625,142,107,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.88671875,142,168,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.888671875,142,182,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.890625,142,145,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.892578125,142,88,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.89453125,142,48,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.896484375,142,16,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.8984375,142,-7,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.900390625,142,-51,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.90234375,142,-88,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.904296875,142,-109,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.90625,142,-119,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.908203125,142,-106,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.91015625,142,-88,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.912109375,142,-75,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.9140625,142,-91,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.916015625,142,-136,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.91796875,142,-167,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.919921875,142,-182,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.921875,142,-188,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.923828125,142,-188,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.92578125,142,-203,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.927734375,142,-247,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.9296875,142,-289,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.931640625,142,-299,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.93359375,142,-323,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.935546875,142,-372,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.9375,143,-370,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.939453125,143,-266,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.94140625,143,-140,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.943359375,143,-60,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.9453125,143,-12,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.947265625,143,41,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.94921875,143,116,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.951171875,143,202,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.953125,143,268,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.955078125,143,312,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.95703125,143,337,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.958984375,143,321,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.9609375,143,290,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.962890625,143,290,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.96484375,143,327,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.966796875,143,344,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.96875,143,316,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.970703125,143,276,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.97265625,143,242,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.974609375,143,236,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.9765625,143,241,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.978515625,143,242,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.98046875,143,244,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.982421875,143,261,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.984375,143,266,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.986328125,143,251,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.98828125,143,241,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.990234375,143,246,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.9921875,143,252,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.994140625,143,236,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.99609375,143,214,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
8.998046875,143,203,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9,144,226,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.001953125,144,294,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.00390625,144,357,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.005859375,144,370,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.0078125,144,361,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.009765625,144,359,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.01171875,144,358,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.013671875,144,369,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.015625,144,391,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.017578125,144,402,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.01953125,144,406,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.021484375,144,422,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.0234375,144,448,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.025390625,144,466,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.02734375,144,488,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.029296875,144,505,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.03125,144,516,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.033203125,144,524,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.03515625,144,513,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.037109375,144,498,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.0390625,144,484,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.041015625,144,483,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.04296875,144,485,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.044921875,144,458,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.046875,144,400,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.048828125,144,344,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.05078125,144,342,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.052734375,144,373,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.0546875,144,394,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.056640625,144,388,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.05859375,144,372,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.060546875,144,374,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.0625,145,376,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.064453125,145,346,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.06640625,145,306,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.068359375,145,264,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.0703125,145,218,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.072265625,145,198,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.07421875,145,202,64,37,1575972,337479,42244,96715,59477,62502,41013,17282
9.076171875,145,200,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.078125,145,186,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.080078125,145,156,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.08203125,145,128,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.083984375,145,117,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.0859375,145,118,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.087890625,145,112,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.08984375,145,118,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.091796875,145,147,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.09375,145,192,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.095703125,145,229,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.09765625,145,228,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.099609375,145,204,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.1015625,145,193,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.103515625,145,200,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.10546875,145,192,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.107421875,145,152,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.109375,145,107,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.111328125,145,76,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.11328125,145,85,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.115234375,145,106,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.1171875,145,100,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.119140625,145,64,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.12109375,145,42,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.123046875,145,39,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.125,146,34,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.126953125,146,32,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.12890625,146,44,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.130859375,146,70,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.1328125,146,90,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.134765625,146,108,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.13671875,146,133,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.138671875,146,156,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.140625,146,169,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.142578125,146,156,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.14453125,146,147,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.146484375,146,144,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.1484375,146,140,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.150390625,146,130,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.15234375,146,120,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.154296875,146,102,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.15625,146,76,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.158203125,146,51,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.16015625,146,6,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.162109375,146,-28,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.1640625,146,-27,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.166015625,146,-27,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.16796875,146,-60,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.169921875,146,-100,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.171875,146,-100,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.173828125,146,-76,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.17578125,146,-59,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.177734375,146,-70,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.1796875,146,-78,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.181640625,146,-69,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.18359375,146,-59,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.185546875,146,-87,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.1875,147,-135,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.189453125,147,-138,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.19140625,147,-84,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.193359375,147,-57,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.1953125,147,-85,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.197265625,147,-107,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.19921875,147,-105,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.201171875,147,-97,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.203125,147,-88,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.205078125,147,-78,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.20703125,147,-53,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.208984375,147,-18,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.2109375,147,-8,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.212890625,147,-11,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.21484375,147,-8,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.216796875,147,-14,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.21875,147,-27,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.220703125,147,-41,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.22265625,147,-57,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.224609375,147,-72,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.2265625,147,-60,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.228515625,147,-34,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.23046875,147,-13,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.232421875,147,-20,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.234375,147,-46,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.236328125,147,-71,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.23828125,147,-93,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.240234375,147,-116,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.2421875,147,-148,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.244140625,147,-193,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.24609375,147,-216,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.248046875,147,-201,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.25,148,-166,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.251953125,148,-134,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.25390625,148,-114,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.255859375,148,-83,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.2578125,148,-24,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.259765625,148,17,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.26171875,148,26,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.263671875,148,24,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.265625,148,22,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.267578125,148,7,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.26953125,148,-20,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.271484375,148,-40,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.2734375,148,-76,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.275390625,148,-132,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.27734375,148,-170,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.279296875,148,-161,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.28125,148,-134,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.283203125,148,-133,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.28515625,148,-151,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.287109375,148,-168,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.2890625,148,-184,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.291015625,148,-222,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.29296875,148,-257,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.294921875,148,-253,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.296875,148,-231,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.298828125,148,-212,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.30078125,148,-197,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.302734375,148,-168,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.3046875,148,-138,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.306640625,148,-91,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.30859375,148,-35,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.310546875,148,-1,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.3125,149,-4,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.314453125,149,-20,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.31640625,149,-3,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.318359375,149,42,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.3203125,149,83,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.322265625,149,109,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.32421875,149,144,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.326171875,149,169,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.328125,149,182,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.330078125,149,180,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.33203125,149,173,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.333984375,149,149,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.3359375,149,117,51,29,437793,142883,56270,11716,25027,21765,12496,4373
9.337890625,149,108,51,29,437793,142883,56270,11716,25027,21765,12496,4373
